"REF_DATE","GEO","DGUID","Distribution","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-12","Ontario","2016A000235","Deliveries to commercial and institutional consumers","Canadian dollars","Canadian dollars","47","thousands","3","v107028709","5.2.3","249524.1","","","","1"
"2019-12","Ontario","2016A000235","Deliveries to commercial and institutional consumers","Customers","Customers","76","units","0","v1062314473","5.2.4","283640","","","","0"
"2019-12","Ontario","2016A000235","Deliveries to residential consumers","Cubic metres","Cubic metres","72","thousands","3","v107028710","5.3.1","1143900.0","","","","1"
"2019-12","Ontario","2016A000235","Deliveries to residential consumers","Gigajoules","Gigajoules","143","thousands","3","v107028711","5.3.2","44807.0","","","","1"
"2019-12","Ontario","2016A000235","Deliveries to residential consumers","Canadian dollars","Canadian dollars","47","thousands","3","v107028712","5.3.3","321604.8","","","","1"
"2019-12","Ontario","2016A000235","Deliveries to residential consumers","Customers","Customers","76","units","0","v1062314474","5.3.4","3457275","","","","0"
"2019-12","Manitoba","2016A000246","Deliveries to industrial consumers","Cubic metres","Cubic metres","72","thousands","3","v107028713","6.1.1","81754.0","","","","1"
"2019-12","Manitoba","2016A000246","Deliveries to industrial consumers","Gigajoules","Gigajoules","143","thousands","3","v107028714","6.1.2","3159.8","","","","1"
"2019-12","Manitoba","2016A000246","Deliveries to industrial consumers","Canadian dollars","Canadian dollars","47","thousands","3","v107028715","6.1.3","10714.5","","","","1"
"2019-12","Manitoba","2016A000246","Deliveries to industrial consumers","Customers","Customers","76","units","0","v1062314475","6.1.4","124","","","","0"
"2019-12","Manitoba","2016A000246","Deliveries to commercial and institutional consumers","Cubic metres","Cubic metres","72","thousands","3","v107028716","6.2.1","90303.0","","","","1"
"2019-12","Manitoba","2016A000246","Deliveries to commercial and institutional consumers","Gigajoules","Gigajoules","143","thousands","3","v107028717","6.2.2","3490.2","","","","1"
"2019-12","Manitoba","2016A000246","Deliveries to commercial and institutional consumers","Canadian dollars","Canadian dollars","47","thousands","3","v107028718","6.2.3","20027.0","","","","1"
"2019-12","Manitoba","2016A000246","Deliveries to commercial and institutional consumers","Customers","Customers","76","units","0","v1062314476","6.2.4","26415","","","","0"
"2019-12","Manitoba","2016A000246","Deliveries to residential consumers","Cubic metres","Cubic metres","72","thousands","3","v107028719","6.3.1","72108.0","","","","1"
"2019-12","Manitoba","2016A000246","Deliveries to residential consumers","Gigajoules","Gigajoules","143","thousands","3","v107028720","6.3.2","2787.0","","","","1"
"2019-12","Manitoba","2016A000246","Deliveries to residential consumers","Canadian dollars","Canadian dollars","47","thousands","3","v107028721","6.3.3","22417.0","","","","1"
"2019-12","Manitoba","2016A000246","Deliveries to residential consumers","Customers","Customers","76","units","0","v1062314477","6.3.4","260413","","","","0"
"2019-12","Saskatchewan","2016A000247","Deliveries to industrial consumers","Cubic metres","Cubic metres","72","thousands","3","v107028722","7.1.1","3258.0","","","","1"
"2019-12","Saskatchewan","2016A000247","Deliveries to industrial consumers","Gigajoules","Gigajoules","143","thousands","3","v107028723","7.1.2","127.4","","","","1"
"2019-12","Saskatchewan","2016A000247","Deliveries to industrial consumers","Canadian dollars","Canadian dollars","47","thousands","3","v107028724","7.1.3","448.0","","","","1"
"2019-12","Saskatchewan","2016A000247","Deliveries to industrial consumers","Customers","Customers","76","units","0","v1062314478","7.1.4","28","","","","0"
"2019-12","Saskatchewan","2016A000247","Deliveries to commercial and institutional consumers","Cubic metres","Cubic metres","72","thousands","3","v107028725","7.2.1","126888.0","","","","1"
"2019-12","Saskatchewan","2016A000247","Deliveries to commercial and institutional consumers","Gigajoules","Gigajoules","143","thousands","3","v107028726","7.2.2","4963.9","","","","1"
"2019-12","Saskatchewan","2016A000247","Deliveries to commercial and institutional consumers","Canadian dollars","Canadian dollars","47","thousands","3","v107028727","7.2.3","28037.0","","","","1"
"2019-12","Saskatchewan","2016A000247","Deliveries to commercial and institutional consumers","Customers","Customers","76","units","0","v1062314479","7.2.4","41411","","","","0"
"2019-12","Saskatchewan","2016A000247","Deliveries to residential consumers","Cubic metres","Cubic metres","72","thousands","3","v107028728","7.3.1","161143.0","","","","1"
"2019-12","Saskatchewan","2016A000247","Deliveries to residential consumers","Gigajoules","Gigajoules","143","thousands","3","v107028729","7.3.2","6303.9","","","","1"
"2019-12","Saskatchewan","2016A000247","Deliveries to residential consumers","Canadian dollars","Canadian dollars","47","thousands","3","v107028730","7.3.3","39595.0","","","","1"
"2019-12","Saskatchewan","2016A000247","Deliveries to residential consumers","Customers","Customers","76","units","0","v1062314480","7.3.4","354660","","","","0"
"2019-12","Alberta","2016A000248","Deliveries to industrial consumers","Cubic metres","Cubic metres","72","thousands","3","v107028731","8.1.1","92432.0","","","","1"
"2019-12","Alberta","2016A000248","Deliveries to industrial consumers","Gigajoules","Gigajoules","143","thousands","3","v107028732","8.1.2","3549.7","","","","1"
"2019-12","Alberta","2016A000248","Deliveries to industrial consumers","Canadian dollars","Canadian dollars","47","thousands","3","v107028733","8.1.3","6418.5","","","","1"
"2019-12","Alberta","2016A000248","Deliveries to industrial consumers","Customers","Customers","76","units","0","v1062314481","8.1.4","574","","","","0"
"2019-12","Alberta","2016A000248","Deliveries to commercial and institutional consumers","Cubic metres","Cubic metres","72","thousands","3","v107028734","8.2.1","478948.0","","","","1"
"2019-12","Alberta","2016A000248","Deliveries to commercial and institutional consumers","Gigajoules","Gigajoules","143","thousands","3","v107028735","8.2.2","18688.5","","","","1"
"2019-12","Alberta","2016A000248","Deliveries to commercial and institutional consumers","Canadian dollars","Canadian dollars","47","thousands","3","v107028736","8.2.3","31604.9","","","","1"
"2019-12","Alberta","2016A000248","Deliveries to commercial and institutional consumers","Customers","Customers","76","units","0","v1062314482","8.2.4","115192","","","","0"
"2019-12","Alberta","2016A000248","Deliveries to residential consumers","Cubic metres","Cubic metres","72","thousands","3","v107028737","8.3.1","563255.0","","","","1"
"2019-12","Alberta","2016A000248","Deliveries to residential consumers","Gigajoules","Gigajoules","143","thousands","3","v107028738","8.3.2","22040.8","","","","1"
"2019-12","Alberta","2016A000248","Deliveries to residential consumers","Canadian dollars","Canadian dollars","47","thousands","3","v107028739","8.3.3","78265.5","","","","1"
"2019-12","Alberta","2016A000248","Deliveries to residential consumers","Customers","Customers","76","units","0","v1062314483","8.3.4","1335845","","","","0"
"2019-12","British Columbia","2016A000259","Deliveries to industrial consumers","Cubic metres","Cubic metres","72","thousands","3","v107028740","9.1.1","226468.0","","","","1"
"2019-12","British Columbia","2016A000259","Deliveries to industrial consumers","Gigajoules","Gigajoules","143","thousands","3","v107028741","9.1.2","9291.1","","","","1"
"2019-12","British Columbia","2016A000259","Deliveries to industrial consumers","Canadian dollars","Canadian dollars","47","thousands","3","v107028742","9.1.3","18818.0","","","","1"
"2019-12","British Columbia","2016A000259","Deliveries to industrial consumers","Customers","Customers","76","units","0","v1062314484","9.1.4","1953","","","","0"
"2019-12","British Columbia","2016A000259","Deliveries to commercial and institutional consumers","Cubic metres","Cubic metres","72","thousands","3","v107028743","9.2.1","189444.0","","","","1"
"2019-12","British Columbia","2016A000259","Deliveries to commercial and institutional consumers","Gigajoules","Gigajoules","143","thousands","3","v107028744","9.2.2","7770.9","","","","1"
"2019-12","British Columbia","2016A000259","Deliveries to commercial and institutional consumers","Canadian dollars","Canadian dollars","47","thousands","3","v107028745","9.2.3","52555.0","","","","1"
"2019-12","British Columbia","2016A000259","Deliveries to commercial and institutional consumers","Customers","Customers","76","units","0","v1062314485","9.2.4","101405","","","","0"
"2019-12","British Columbia","2016A000259","Deliveries to residential consumers","Cubic metres","Cubic metres","72","thousands","3","v107028746","9.3.1","295208.0","","","","1"
"2019-12","British Columbia","2016A000259","Deliveries to residential consumers","Gigajoules","Gigajoules","143","thousands","3","v107028747","9.3.2","12110.4","","","","1"
"2019-12","British Columbia","2016A000259","Deliveries to residential consumers","Canadian dollars","Canadian dollars","47","thousands","3","v107028748","9.3.3","104352.0","","","","1"
"2019-12","British Columbia","2016A000259","Deliveries to residential consumers","Customers","Customers","76","units","0","v1062314486","9.3.4","978595","","","","0"
"2019-12","Northwest Territories","2016A000261","Deliveries to industrial consumers","Cubic metres","Cubic metres","72","thousands","3","v1427756121","10.1.1","0.0","","","","1"
"2019-12","Northwest Territories","2016A000261","Deliveries to industrial consumers","Gigajoules","Gigajoules","143","thousands","3","v1427756124","10.1.2","0.0","","","","1"
"2019-12","Northwest Territories","2016A000261","Deliveries to industrial consumers","Canadian dollars","Canadian dollars","47","thousands","3","v1427756127","10.1.3","0.0","","","","1"
"2019-12","Northwest Territories","2016A000261","Deliveries to industrial consumers","Customers","Customers","76","units","0","v1427756042","10.1.4","0","","","","0"
"2019-12","Northwest Territories","2016A000261","Deliveries to commercial and institutional consumers","Cubic metres","Cubic metres","72","thousands","3","v1427756122","10.2.1","310.0","","","","1"
"2019-12","Northwest Territories","2016A000261","Deliveries to commercial and institutional consumers","Gigajoules","Gigajoules","143","thousands","3","v1427756125","10.2.2","11.7","","","","1"
"2019-12","Northwest Territories","2016A000261","Deliveries to commercial and institutional consumers","Canadian dollars","Canadian dollars","47","thousands","3","v1427756128","10.2.3","414.0","","","","1"
"2019-12","Northwest Territories","2016A000261","Deliveries to commercial and institutional consumers","Customers","Customers","76","units","0","v1427756043","10.2.4","248","","","","0"
"2019-12","Northwest Territories","2016A000261","Deliveries to residential consumers","Cubic metres","Cubic metres","72","thousands","3","v1427756123","10.3.1","724.0","","","","1"
"2019-12","Northwest Territories","2016A000261","Deliveries to residential consumers","Gigajoules","Gigajoules","143","thousands","3","v1427756126","10.3.2","27.3","","","","1"
"2019-12","Northwest Territories","2016A000261","Deliveries to residential consumers","Canadian dollars","Canadian dollars","47","thousands","3","v1427756129","10.3.3","966.0","","","","1"
"2019-12","Northwest Territories","2016A000261","Deliveries to residential consumers","Customers","Customers","76","units","0","v1427756044","10.3.4","584","","","","0"
"2020-01","Canada","2016A000011124","Deliveries to industrial consumers","Cubic metres","Cubic metres","72","thousands","3","v107028668","1.1.1","1796658.0","","","","1"
"2020-01","Canada","2016A000011124","Deliveries to industrial consumers","Gigajoules","Gigajoules","143","thousands","3","v107028669","1.1.2","70217.0","","","","1"
"2020-01","Canada","2016A000011124","Deliveries to industrial consumers","Canadian dollars","Canadian dollars","47","thousands","3","v107028670","1.1.3","342493.1","","","","1"
"2020-01","Canada","2016A000011124","Deliveries to industrial consumers","Customers","Customers","76","units","0","v1062314460","1.1.4","21541","","","","0"
"2020-01","Canada","2016A000011124","Deliveries to commercial and institutional consumers","Cubic metres","Cubic metres","72","thousands","3","v107028671","1.2.1","2466316.0","","","","1"
"2020-01","Canada","2016A000011124","Deliveries to commercial and institutional consumers","Gigajoules","Gigajoules","143","thousands","3","v107028672","1.2.2","96517.0","","","","1"
